Date,Open,High,Low,Close,Adj Close,Volume
2005-12-19,3.767143,3.967143,3.567143,3.961429,3.961429,49074900
2005-12-26,3.970000,3.971429,3.804286,3.865714,3.865714,17878000
2006-01-02,3.865714,3.874286,3.517143,3.575714,3.575714,48272700
2006-01-09,3.572857,3.697143,3.500000,3.651428,3.651428,42156800
2006-01-16,3.615714,3.700000,3.352857,3.352857,3.352857,35176400
2006-01-23,3.371428,4.274286,3.298571,3.974286,3.974286,157553900
2006-01-30,4.002857,4.014286,3.621428,3.730000,3.730000,67477900
2006-02-06,3.750000,3.780000,3.484286,3.632857,3.632857,49214200
2006-02-13,3.637143,3.638572,3.427143,3.568571,3.568571,37964500
2006-02-20,3.600000,3.792857,3.581429,3.711429,3.711429,29050700
2006-02-27,3.748571,3.874286,3.650000,3.822857,3.822857,27160700
2006-03-06,3.840000,3.840000,3.521429,3.650000,3.650000,32536000
2006-03-13,3.581429,3.777143,3.554286,3.738571,3.738571,27078800
2006-03-20,3.764286,4.100000,3.757143,4.095714,4.095714,32398100
2006-03-27,4.057143,4.200000,3.935714,4.141428,4.141428,32119500
2006-04-03,4.141428,4.160000,3.838571,3.991429,3.991429,45999100
2006-04-10,3.985714,4.180000,3.965714,4.170000,4.170000,25352600
2006-04-17,4.142857,4.535714,4.107143,4.400000,4.400000,51136400
2006-04-24,4.405715,4.731429,4.228571,4.234286,4.234286,95046000
2006-05-01,4.265714,4.347143,4.215714,4.328571,4.328571,36034600
2006-05-08,4.327143,4.597143,4.145714,4.227143,4.227143,43850800
2006-05-15,4.192857,4.238572,3.948571,3.981429,3.981429,29675800
2006-05-22,3.962857,4.157143,3.831429,4.118571,4.118571,29760500
2006-05-29,4.097143,4.141428,3.925714,3.992857,3.992857,21841400
2006-06-05,3.967143,4.038571,3.685714,3.932857,3.932857,49984900
2006-06-12,3.918571,4.062857,3.810000,3.874286,3.874286,41837600
2006-06-19,3.905714,4.070000,3.791429,3.905714,3.905714,48875400
2006-06-26,3.924286,4.007143,3.752857,3.887143,3.887143,27400100
2006-07-03,3.908571,3.937143,3.714286,3.807143,3.807143,15857100
2006-07-10,3.822857,3.827143,3.412857,3.455714,3.455714,46782400
2006-07-17,3.428571,3.511429,3.257143,3.292857,3.292857,48871200
2006-07-24,3.295714,3.407143,2.655714,2.978571,2.978571,187872300
2006-07-31,2.985714,3.107143,2.871428,2.994286,2.994286,63581000
2006-08-07,3.000000,3.007143,2.824286,2.840000,2.840000,33538400
2006-08-14,2.842857,2.951429,2.795714,2.835714,2.835714,37533300
2006-08-21,2.841429,2.845714,2.588571,2.674286,2.674286,49820400
2006-08-28,2.695714,2.895714,2.694286,2.860000,2.860000,37054500
2006-09-04,2.874286,3.098572,2.842857,2.891428,2.891428,39989600
2006-09-11,2.858572,3.274286,2.858572,3.245714,3.245714,45983000
2006-09-18,3.264286,3.362857,3.100000,3.287143,3.287143,38955700
2006-09-25,3.325714,3.371428,3.234286,3.254286,3.254286,27405700
2006-10-02,3.255714,3.458571,3.185714,3.444286,3.444286,26800900
2006-10-09,3.455714,3.455714,3.294286,3.314286,3.314286,25412800
